"22","93","613","4","True","1999-01-18 16:41:31"
"86","71","767","2","False","1973-08-19 21:47:18"
"73","91","606","4","False","1989-05-13 07:53:44"
"23","81","892","10","False","2020-01-22 01:03:20"
"28","19","965","2","True","1971-03-29 03:30:31"
"77","21","505","4","False","2002-05-20 03:36:20"
"14","5","368","3","False","1978-01-12 06:31:45"
"28","95","1269","7","False","1975-01-31 13:42:23"
"30","77","1698","4","False","1982-09-17 16:01:44"
"21","83","499","5","True","1999-03-01 03:49:44"
"0","97","212","4","True","2015-09-25 02:17:51"
"60","33","323","2","False","1992-09-02 12:24:44"
"80","25","1502","2","False","2002-07-15 17:33:23"
"38","35","1707","4","True","2008-06-12 02:09:58"
"27","3","507","7","False","2009-08-28 18:30:05"
"73","79","1188","10","True","1972-08-25 08:56:18"
"47","23","1533","10","True","2001-11-01 01:44:21"
"84","77","931","5","True","2020-05-04 06:49:06"
"24","77","1125","9","True","1990-06-02 21:23:32"
"15","97","377","8","False","1996-06-03 14:07:46"
"47","25","1553","7","False","2010-12-22 20:07:27"
"30","63","517","6","True","1988-01-01 01:16:21"
"14","15","364","3","False","1972-06-27 21:42:32"
"66","59","911","1","True","2011-06-19 16:25:32"
"1","55","624","7","False","2015-06-15 05:43:05"
"6","49","1187","3","False","1985-04-29 05:40:47"
"47","89","1234","5","False","1986-02-16 20:44:29"
"97","45","1725","9","False","1973-11-12 01:49:51"
"31","45","568","10","False","2008-04-09 18:54:37"
"94","43","1245","8","True","2015-10-06 10:41:20"
"16","65","1225","2","True","2017-06-22 03:20:48"
"84","35","339","3","False","1986-06-29 15:10:35"
"48","63","1580","1","True","1982-02-13 20:25:27"
"18","61","604","2","False","2003-03-13 23:44:04"
"40","55","1208","4","False","1983-02-06 10:27:50"
"50","93","292","2","True","1983-03-24 00:12:45"
"53","91","1055","10","False","2006-05-24 18:08:45"
"11","13","1111","6","False","2012-01-22 07:28:31"
"44","83","763","9","False","2002-07-04 21:10:39"
"40","35","527","9","False","2003-01-03 20:17:44"
"62","77","1654","8","False","1989-02-19 07:59:11"
"32","91","221","5","False","1976-03-22 21:11:35"
"99","35","183","7","True","2016-07-24 09:43:03"
"48","65","972","8","False","1985-08-08 08:02:52"
"17","5","396","10","False","1970-10-11 03:32:13"
"60","97","418","6","True","2019-11-13 22:37:08"
"70","53","107","8","True","1976-07-26 04:07:40"
"60","1","1607","1","True","2008-04-07 23:09:33"
"8","39","1621","5","False","2005-02-14 19:56:37"
"0","27","866","9","True","1997-03-13 04:08:19"
"54","53","1664","8","False","1993-01-08 02:41:41"
"33","9","223","5","False","1988-05-09 23:14:56"
"94","81","1830","8","True","1995-11-21 13:09:58"
"15","35","541","10","False","1988-04-13 23:52:17"
"30","63","430","3","True","1983-08-04 14:25:57"
"51","1","706","5","True","1980-05-27 15:39:47"
"73","95","177","6","False","1998-02-12 09:50:19"
"43","85","1563","2","False","1974-03-19 14:54:59"
"99","15","918","8","True","1982-06-10 03:15:59"
"9","31","1569","3","True","1999-08-26 11:37:49"
"85","59","787","2","False","1995-01-18 22:16:10"
"31","1","1082","10","False","2000-09-07 15:43:12"
"5","91","1024","4","False","1996-04-11 04:06:40"
"43","75","1110","8","False","1986-07-30 23:30:50"
"97","39","105","5","True","2007-10-09 04:04:02"
"85","91","860","10","True","1982-06-07 09:30:39"
"66","63","1707","10","True","1999-03-09 18:57:04"
"71","33","885","8","False","1970-10-21 11:15:52"
"70","45","366","8","True","2008-01-04 06:07:37"
"80","73","961","7","True","1980-03-07 03:12:57"
"17","37","1931","9","False","2011-03-31 22:56:57"
"18","75","1324","7","False","2004-11-05 10:45:36"
"19","57","1437","7","True","2000-01-13 20:38:44"
"74","19","1848","6","True","2013-06-02 08:22:20"
"45","9","503","6","False","2023-08-14 19:29:53"
"63","71","1060","3","False","2001-03-13 22:58:59"
"58","43","880","3","True","2016-04-11 08:23:31"
"74","99","1749","9","True","1993-08-29 23:00:28"
"18","73","939","5","False","1999-01-29 06:04:00"
"27","87","1478","8","False","2022-04-11 17:19:28"
"77","1","331","6","True","2008-10-17 14:55:20"
"78","61","623","2","True","2018-09-16 11:02:22"
"80","81","1309","1","False","2009-09-22 06:40:33"
"87","91","845","9","True","1977-08-03 13:52:09"
"38","65","75","1","True","2000-04-05 09:05:59"
"46","39","517","6","False","1991-04-01 01:05:06"
"84","9","1509","10","False","2013-08-15 10:01:19"
"16","63","717","6","False","1997-07-12 23:25:50"
"26","17","507","4","True","1976-11-18 16:21:50"
"21","91","796","10","True","1994-01-28 02:54:45"
"39","99","885","5","False","2010-10-16 09:47:11"
"39","19","940","3","False","1978-12-22 07:08:48"
"47","79","1240","9","False","1977-04-09 18:26:20"
"31","99","686","8","False","1982-06-22 23:34:29"
"26","25","1876","3","False","2020-08-18 16:16:02"
"92","69","117","3","False","1990-03-13 03:09:21"
"63","45","940","6","False","2010-10-20 15:31:58"
"85","17","45","4","True","2008-11-23 19:42:32"
"69","85","1116","2","True","2011-09-06 00:56:18"
"90","29","471","10","True","2011-01-25 11:24:12"
"29","91","107","5","True","2021-04-19 21:18:50"
"36","59","1429","9","False","1984-02-11 10:16:15"
"1","7","1179","3","True","1977-11-08 11:42:37"
"52","75","333","4","True","1985-08-04 20:41:45"
"62","83","1052","8","True","1977-05-15 15:54:11"
"72","19","1368","6","True","2009-03-13 11:41:23"
"2","19","1584","2","True","1972-12-03 05:05:06"
"91","79","1244","4","False","2022-05-22 17:17:50"
"18","21","1643","9","False","1984-11-19 07:43:05"
"13","11","1539","10","False","1986-12-29 14:15:50"
"6","5","1085","4","True","1984-11-23 11:18:34"
"99","75","859","1","True","1984-01-27 16:58:04"
"23","15","491","5","True","1978-05-17 01:01:22"
"21","89","1343","10","False","2020-05-23 08:47:17"
"50","29","803","8","True","1974-03-28 22:13:03"
"12","93","353","5","False","1999-08-01 17:47:47"
"87","53","40","2","False","1977-05-07 20:30:29"
"25","31","1275","10","True","1976-01-23 05:47:37"
"6","97","1255","4","False","1997-02-24 19:06:06"
"86","91","585","7","False","2008-05-13 13:50:32"
"89","31","328","8","False","1997-07-02 18:20:14"
"51","37","466","6","True","1993-02-21 21:31:17"
"65","11","871","6","True","2003-06-17 12:40:16"
"2","69","64","5","True","1991-06-25 18:00:29"
"27","63","269","6","True","2015-06-26 23:52:47"
"68","71","1658","10","False","1972-09-07 13:04:56"
"96","95","1868","2","True","1976-07-02 01:59:18"
"27","43","1102","2","False","1973-07-02 00:08:31"
"70","5","1978","1","True","2019-05-27 02:22:57"
"41","69","1093","1","True","2011-12-12 23:49:27"
"93","29","1991","2","False","2023-08-07 02:20:12"
"1","15","639","6","False","1995-10-10 23:18:59"
"84","79","1502","9","True","1976-02-23 06:26:23"
"7","71","1949","4","False","2020-02-01 18:21:18"
"30","85","583","2","True","1973-01-20 19:23:06"
"71","11","1082","9","True","1974-06-16 04:27:44"
"86","7","1137","7","False","2022-12-10 05:50:01"
"92","71","1608","3","True","1987-04-09 01:36:25"
"86","35","1622","3","False","1997-12-21 06:29:30"
"41","97","1752","5","False","1999-11-12 15:09:46"
"96","75","396","8","True","1975-07-21 16:45:15"
"73","87","1019","7","True","2011-01-28 02:28:41"
"94","77","838","1","True","2003-02-25 10:25:32"
"49","57","359","2","True","1973-05-28 19:52:56"
"93","71","1421","10","False","1982-06-24 13:18:47"
"86","5","1981","2","True","2013-11-14 21:16:01"
"65","97","264","9","True","1977-07-20 13:08:03"
"18","29","1092","4","True","2003-02-09 01:58:12"
"38","37","1302","1","False","1993-05-06 07:29:10"
"99","61","1407","7","True","2017-07-18 19:44:10"
"30","21","189","6","False","1989-12-22 13:16:43"
"76","33","1248","7","True","1989-11-19 16:25:20"
"62","65","617","1","False","1996-07-20 04:33:41"
"79","93","1916","6","False","2009-06-26 21:18:22"
"44","99","638","1","True","1976-01-12 23:01:17"
"2","57","1146","5","False","1977-06-21 04:07:54"
"37","11","286","4","True","2002-02-02 12:22:32"
"15","83","973","9","True","2018-05-19 18:00:50"
"96","55","694","6","True","2011-07-14 09:45:51"
"37","41","694","7","False","1999-12-06 12:54:47"
"2","21","696","9","False","1997-08-25 21:45:48"
"71","39","477","1","False","2004-04-27 02:56:28"
"22","21","128","4","False","2010-05-24 14:01:13"
"16","61","1030","2","True","1997-05-22 08:38:11"
"70","7","528","4","True","2013-02-25 11:44:23"
"89","41","814","8","False","1995-06-17 16:40:37"
"75","89","43","5","True","1987-11-18 03:32:49"
"85","97","871","5","False","1983-08-24 21:56:24"
"52","57","779","5","False","2002-09-11 18:37:28"
"78","33","1830","3","False","1993-12-18 09:06:37"
"47","35","807","10","True","2015-06-10 23:08:38"
"51","67","1201","7","False","2011-10-13 00:59:04"
"54","83","104","10","False","1975-07-28 22:34:43"
"6","91","175","3","True","1994-12-27 19:38:05"
"48","95","28","1","True","2020-01-19 08:37:35"
"10","11","830","4","False","1993-01-04 07:27:39"
"45","47","16","5","True","1998-02-25 05:50:47"
"64","81","1222","3","True","2014-05-09 19:07:58"
"15","81","1853","4","False","1988-06-13 05:12:03"
"95","49","1920","10","True","1999-03-16 01:54:35"
"66","67","578","10","False","1995-08-02 20:49:10"
"50","23","1333","6","False","2019-08-07 08:45:02"
"12","71","1602","1","True","1981-03-17 12:17:56"
"62","83","1366","8","True","1991-04-24 17:09:14"
"17","49","1737","8","False","2006-08-10 18:38:24"
"61","81","225","3","True","1973-12-30 19:06:34"
"88","3","1739","9","False","1975-03-14 23:51:03"
"32","79","1880","7","True","2000-12-18 07:25:22"
"36","19","103","7","False","1970-07-14 05:29:21"
"12","15","683","3","False","1971-09-04 17:22:05"
"13","83","861","8","True","1974-01-01 15:32:20"
"99","35","487","7","False","1980-01-19 19:09:06"
"59","19","1267","7","False","1997-03-14 02:56:43"
"56","13","866","9","True","1983-11-05 08:07:49"
"60","9","1162","7","False","1971-12-04 20:16:51"
"0","13","15","6","False","1996-03-20 15:24:35"
"4","79","1833","8","False","2018-01-12 19:16:09"
"13","99","808","4","False","1989-08-03 08:11:58"
"88","63","1934","1","True","1975-08-27 12:17:02"
"61","27","1599","5","False","1993-06-28 15:45:34"
"34","7","1889","1","False","1989-08-19 08:35:38"
"71","89","927","8","True","1975-11-23 08:59:07"
"26","67","1061","7","False","2016-11-20 13:54:42"
"19","27","1537","10","False","1983-03-28 09:23:29"
"39","95","859","2","True","1978-05-31 08:06:02"
"18","57","183","4","False","1980-12-17 01:02:44"
"49","35","1872","10","True","2022-08-24 16:07:01"
"91","31","612","2","True","1982-11-11 06:42:35"
"6","73","164","4","False","2001-01-16 10:03:17"
"56","41","1174","1","False","2016-06-07 23:46:20"
"99","9","1028","1","False","2003-06-29 14:38:13"
"79","63","1716","9","False","2020-04-10 14:02:27"
"56","37","1061","3","True","2004-05-19 19:56:29"
"29","39","1578","4","True","1971-01-04 19:06:09"
"52","95","1619","8","False","1989-04-01 16:38:27"
"50","7","695","8","False","2019-06-08 02:41:14"
"20","53","11","10","False","2001-05-25 09:48:43"
"36","33","164","4","False","2006-01-17 08:44:48"
"43","19","440","9","True","1986-02-13 00:30:34"
"66","3","1015","1","True","1971-09-24 11:57:35"
"74","17","94","7","True","2016-04-13 04:16:21"
"84","23","1781","4","False","1974-04-08 03:55:11"
"71","17","125","7","True","1988-01-29 12:45:07"
"10","71","264","8","True","2018-08-20 13:38:35"
"81","13","1781","5","False","1998-04-19 05:04:00"
"39","61","30","7","True","1989-01-02 21:13:04"
"45","37","1243","3","False","2022-09-27 08:20:32"
"99","53","1146","9","True","1978-08-26 09:39:14"
"46","83","1791","5","True","1978-07-27 15:59:38"
"8","67","52","7","False","2023-06-07 15:26:07"
"32","97","575","3","False","1978-10-19 15:56:53"
"2","27","657","10","True","2001-07-21 23:58:26"
"9","65","656","2","False","2018-12-16 19:30:27"
"51","33","104","9","False","2008-11-06 14:28:30"
"27","81","1280","9","True","2016-10-20 03:22:24"
"86","79","684","9","True","1973-01-01 15:45:23"
"99","43","200","7","True","1971-08-28 18:29:32"
"54","41","950","9","True","2001-12-26 18:06:36"
"93","39","1559","7","True","1995-07-29 07:10:30"
"37","81","462","10","True","2017-08-03 14:20:19"
"94","71","1648","2","False","1995-01-21 10:54:59"
"71","29","909","7","False","1986-08-18 04:13:26"
"58","41","1044","9","True","1974-10-10 17:40:19"
"39","15","1949","7","False","1975-06-09 09:49:54"
"34","97","641","2","False","1996-12-08 10:11:14"
"79","97","671","1","True","2021-03-04 21:47:30"
"86","43","101","8","True","2014-03-16 19:37:34"
"35","37","286","10","True","2016-05-16 01:06:28"
"56","93","1741","8","False","2012-01-09 00:12:39"
"17","1","1222","7","True","1989-02-01 23:50:15"
"39","9","1461","3","True","2020-04-24 10:12:59"
"34","7","927","9","False","1994-01-14 21:09:55"
"57","69","1802","10","True","1985-07-02 01:10:38"
"17","47","1741","5","True","1981-08-18 13:38:30"
"97","31","1544","7","True","1980-05-18 14:43:54"
"77","67","1954","10","True","1992-05-21 12:38:11"
"58","93","1523","8","True","2023-07-14 15:55:04"
"20","37","920","8","True","1990-07-09 01:06:31"
"81","25","281","7","True","1992-02-06 19:06:22"
"44","99","1560","1","False","1980-08-03 15:36:13"
"2","7","852","8","False","1989-10-04 14:14:29"
"43","79","1566","8","False","1984-03-10 04:03:00"
"72","11","1045","5","True","1971-12-11 05:59:42"
"8","63","1127","7","True","1980-11-29 02:19:59"
"73","29","532","1","False","1981-07-24 21:23:37"
"13","77","1189","9","True","1984-11-22 07:32:03"
"7","33","1815","1","False","2001-11-30 05:21:10"
"86","85","207","7","False","2015-08-11 14:44:38"
"31","69","1142","5","True","2001-08-21 17:49:15"
"29","45","73","4","False","2015-08-30 07:46:10"
"69","23","1950","7","False","2014-07-16 02:04:07"
"92","81","1512","6","False","2008-05-19 21:38:43"
"46","65","238","1","True","1997-01-26 05:05:16"
"29","71","1295","9","False","2014-05-19 04:17:12"
"14","19","456","9","True","1986-08-28 15:22:42"
"87","57","1791","7","False","1984-09-16 18:27:30"
"46","95","1152","8","False","1979-07-14 00:39:17"
"14","7","1974","5","False","2010-12-03 14:46:18"
"17","73","514","4","False","1984-05-26 20:01:02"
"80","53","1027","9","True","1983-06-14 04:02:17"
"76","45","529","6","True","2007-04-05 23:59:24"
"29","45","602","9","True","2009-02-09 13:30:47"
"23","13","440","1","True","2015-03-05 12:22:57"
"59","95","148","8","False","2023-09-08 00:25:41"
"5","49","812","3","False","1978-10-25 06:40:05"
"11","19","1518","1","True","1999-06-21 19:31:51"
"30","89","391","9","False","2002-12-05 21:17:00"
"66","57","258","6","True","2014-04-27 02:56:44"
"0","15","728","9","False","2021-12-01 17:19:18"
"61","71","643","3","True","1982-05-22 14:16:20"
"47","5","1619","8","False","2008-07-21 13:11:11"
"25","19","679","6","True","2019-04-18 10:01:30"
"93","3","1514","9","False","2012-02-20 07:49:29"
"72","41","682","9","True","1999-07-01 03:08:14"
"80","15","299","9","False","2019-03-12 03:10:18"
"94","91","800","9","False","1999-07-24 14:44:11"
"90","57","1181","2","False","2020-07-31 07:54:05"
"21","9","1515","1","False","1983-10-19 22:00:56"
"58","89","1481","2","True","1999-08-05 22:23:33"
"99","59","1433","9","True","1993-06-10 19:43:47"
"70","33","619","9","False","1974-11-23 04:43:05"
"76","11","962","3","False","1981-04-04 08:40:36"
"33","1","898","7","True","2022-06-26 10:07:05"
"49","99","1135","4","True","2005-07-13 18:41:05"
"66","59","1142","1","True","1999-11-24 09:34:03"
"76","33","1048","1","True","1994-05-12 05:33:20"
"86","97","1564","3","True","1973-04-02 10:50:41"
"26","41","27","4","True","2023-05-22 12:37:40"
"83","5","1324","6","False","2002-09-06 23:26:47"
"77","51","1578","6","True","2004-04-28 02:06:28"
"38","1","1797","2","False","1982-11-08 09:52:17"
"79","7","1479","8","True","2000-12-28 01:43:45"
"79","57","791","5","True","2008-05-17 09:33:53"
"72","69","7","6","True","1972-08-30 15:05:25"
"26","47","545","1","True","1984-03-05 13:23:08"
"14","65","1779","10","False","1996-07-20 07:20:37"
"60","65","943","9","True","1987-03-28 20:57:04"
"30","15","290","10","True","2008-05-18 06:10:58"
"44","3","24","8","True","2022-06-28 14:13:40"
"26","77","105","3","False","2008-03-13 02:17:36"
"57","55","1466","2","True","1972-08-28 05:39:31"
"70","57","351","6","False","2023-02-15 09:07:50"
"35","79","911","4","True","1989-09-11 18:46:44"
"39","3","299","4","False","1981-09-10 17:43:40"
"74","51","681","8","False","2022-09-16 06:36:29"
"52","63","1790","6","False","1983-04-27 13:45:35"
"99","95","435","6","True","2010-11-08 04:18:08"
"8","53","361","3","True","1992-10-20 07:21:15"
"23","15","547","7","False","2000-06-26 17:07:36"
"87","53","99","3","False","2002-10-19 11:24:47"
"41","33","445","9","True","1998-01-09 12:57:03"
"89","67","1102","8","False","2012-05-31 00:44:51"
"18","63","687","7","False","1986-11-29 07:38:59"
"56","19","1915","8","False","1980-07-06 14:39:08"
"40","17","1986","3","True","2007-11-15 11:39:24"
"80","87","1576","3","True","1982-09-01 10:41:46"
"91","13","63","2","False","2008-07-10 08:59:04"
"37","47","389","8","False","2010-08-18 05:33:39"
"34","5","890","3","True","2016-11-05 23:08:53"
"50","19","1817","8","False","2022-07-04 23:48:14"
"29","79","1196","3","True","2020-07-09 11:50:31"
"50","53","1915","8","False","1988-02-06 06:44:32"
"65","41","1697","8","True","2020-02-20 18:30:38"
"74","53","1158","9","True","1984-06-14 13:05:54"
"96","53","889","6","True","1975-07-04 11:33:26"
"53","31","848","4","False","2012-07-09 07:22:37"
"8","81","398","10","False","2011-08-11 01:03:25"
"47","3","1034","2","True","2018-07-25 23:58:10"
"32","23","2","8","False","2019-07-26 13:16:36"
"69","63","734","6","False","1979-01-14 19:13:41"
"91","23","475","6","True","1989-09-14 16:59:28"
"19","13","234","9","True","1990-11-26 05:28:25"
"11","19","131","9","True","2022-12-10 23:20:16"
"43","69","255","3","False","1985-11-09 17:47:56"
"37","73","703","6","False","2022-08-29 23:35:47"
"97","31","1182","8","True","2014-10-11 10:01:55"
"18","37","756","8","False","1988-07-09 07:40:02"
"80","77","1588","9","False","2017-04-04 05:28:28"
"10","75","974","9","False","2007-03-28 06:22:33"
"98","77","1279","1","True","2002-05-15 01:30:56"
"23","99","1743","2","False","2015-07-10 13:23:06"
"50","35","919","9","False","1990-03-02 14:49:17"
"71","53","768","6","False","1986-03-02 07:32:40"
"0","51","981","3","True","1987-05-16 22:02:44"
"60","95","1512","6","True","2000-04-24 21:34:59"
"12","65","1316","6","True","2011-04-14 17:26:29"
"20","75","461","6","True","2010-08-13 03:20:38"
"68","51","380","6","True","1986-12-28 17:28:03"
"66","45","1358","3","True","1991-04-09 00:39:12"
"90","37","268","8","True","2005-03-30 04:48:14"
"32","29","698","1","True","1977-04-01 10:28:54"
"99","41","1338","10","True","1999-03-02 10:26:53"
"16","47","942","6","False","1999-11-22 02:03:57"
"49","3","489","9","True","2017-01-22 00:28:44"
"93","87","730","3","True","1977-04-14 09:32:57"
"78","69","1216","7","False","2013-04-27 05:19:51"
"80","53","370","5","False","1986-09-26 09:20:06"
"70","83","133","6","True","2005-08-31 00:23:09"
"23","33","1857","3","True","1994-01-10 03:09:22"
"20","85","1209","6","False","1975-08-27 12:31:41"
"94","43","869","1","True","1980-08-20 04:59:14"
"55","1","615","7","False","2009-08-26 09:39:29"
"98","5","975","6","True","1988-09-17 11:08:55"
"63","9","267","1","True","1986-09-14 00:35:09"
"34","11","1051","10","True","1986-09-03 01:09:59"
"53","29","58","9","True","1999-11-27 18:03:10"
"32","89","1654","6","True","2006-10-21 09:56:17"
"4","37","1094","1","False","1971-11-21 20:09:18"
"0","33","1384","4","True","1982-02-02 16:34:03"
"51","41","897","9","False","2006-11-27 05:42:19"
"63","71","680","3","True","1995-05-03 05:44:57"
"30","95","1189","8","True","1972-11-03 01:34:00"
"59","97","1140","2","True","1984-11-21 10:05:38"
"44","47","1669","10","True","2007-06-30 12:07:20"
"42","83","543","7","False","2015-04-12 22:14:27"
"39","43","219","3","False","1990-03-12 00:50:59"
"61","69","1541","6","False","2006-02-12 22:25:19"
"55","51","989","10","False","1988-05-12 14:08:41"
"59","21","996","6","False","1987-10-12 06:41:21"
"16","73","454","4","True","1976-03-10 02:41:37"
"65","47","726","6","False","1974-03-16 01:32:56"
"36","99","1662","2","True","1977-03-16 02:27:14"
"41","25","1986","6","False","1975-10-19 23:50:37"
"5","79","236","7","False","1973-07-26 23:31:04"
"35","51","721","5","False","2014-04-20 01:10:00"
"12","11","1813","6","False","1972-04-10 00:56:12"
"98","15","640","5","False","1980-11-16 11:07:21"
"4","83","522","3","True","1999-02-07 22:07:23"
"90","13","696","3","False","2014-11-02 10:50:36"
"78","61","1239","6","True","2005-09-30 09:14:23"
"98","73","1951","3","True","1991-08-25 09:39:53"
"84","63","1383","10","False","1983-04-28 01:39:22"
"47","19","832","2","True","1985-04-17 10:45:01"
"73","1","304","6","True","1993-10-17 19:13:35"
"52","85","4","2","True","2019-09-06 15:26:41"
"49","59","698","7","True","2002-03-12 19:08:06"
"86","79","1720","9","True","2001-05-06 16:28:45"
"85","7","1485","2","True","1971-10-23 01:26:02"
"61","35","1635","5","True","2011-03-15 07:00:05"
"92","5","68","1","False","1974-11-18 13:18:04"
"92","53","1812","6","False","2023-07-09 23:43:24"
"62","47","538","5","True","1982-02-22 00:53:00"
"19","1","1819","3","True","1972-09-11 14:45:43"
"74","15","1096","8","False","1976-01-14 23:57:48"
"29","89","1997","8","True","2016-02-24 12:59:02"
